Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,no-boundaries-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring_CA_Print-758_5a1a663a-0897-4929-a157-49564f208b8f.jpg?v=1557937915,7,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-navy,Built by Brothers Cap - Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our Mid Profile fit has a higher crown and flatter brim Have you seen Sylvester Stallone in Over the Top If so you know If not buy it</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, spring 2018, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/built-by-brothers-cap?variant=28547676864577,Sizes,OS,,100,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/BUILT_BY_BROTHERS_NAVY_1a1fec28-c569-4320-80d8-d54b74714f31.jpg?v=1557940034,1,,FALSE,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/BUILT_BY_BROTHERS_CAP_1_c6d10b9d-2a4c-49cb-9bb5-9c358d1635c4.jpg?v=1557940034,2,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/BUILT_BY_BROTHERS_CAP_2_a37e6d9d-5c49-4196-8015-57b482d40a49.jpg?v=1557940034,3,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-red,Built by Brothers Cap - Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our Mid Profile fit has a higher crown and flatter brim Have you seen Sylvester Stallone in Over the Top If so you know If not buy it</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, spring 2018, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/built-by-brothers-cap?variant=28547680501825,Sizes,OS,,100,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/BUILT_BY_BROTHERS_RED_grande_d4bf64d4-33d8-4f6e-bbd3-a0ea12aad9d1.jpg?v=1557940034,1,,FALSE,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall18_Day2_-651_grande_feaa89b4-5d50-4372-8f2a-b59ab67e1462.jpg?v=1557940034,2,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/ewfw_grande_52d3e382-b1a2-433a-b0e6-5cc485e1ec70.jpg?v=1557940034,3,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-green,Built by Brothers Cap - Green,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our Mid Profile fit has a higher crown and flatter brim Have you seen Sylvester Stallone in Over the Top If so you know If not buy it</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, fall 2018, spring 2018, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/built-by-brothers-cap?variant=28547680534593,Sizes,OS,,100,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/BUILT_BY_BROTHERS_GREEN_grande_3036b67e-2d6f-4417-a70d-b72264048a04.jpg?v=1557940043,1,,FALSE,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/Untitled-1_grande_be6b58a4-5084-44c7-98ca-7b5ce811199c.jpg?v=1557940044,2,,,,,,,,,,,,,,,,,,,,,
,built-by-brothers-cap-green,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/Untitled-1ghj_grande_859de974-3817-4309-aa6d-fc36355b5dd1.jpg?v=1557940045,3,,,,,,,,,,,,,,,,,,,,,
,knit-beanie-heathered-navy,Knit Beanie - Heathered Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Comfortable fit Keeps you warm People will ask you where you got it Please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, beanie, fall 2018, fall 2019, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/knit-beanie?variant=28547699015745,Sizes,OS,,77,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/navy2_grande_0baab37a-55ba-4c8d-b681-8b647766f58d.jpg?v=1574358047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,knit-beanie-rust,Knit Beanie - Rust,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Comfortable fit Keeps you warm People will ask you where you got it Please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, beanie, fall 2018, fall 2019, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/knit-beanie?variant=28547699048513,Sizes,OS,,77,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/Knit_Beanie_RUST_2_grande_6beeea35-1f85-4fc3-b988-9e1206a72a17.jpg?v=1574358047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,knit-beanie-grey,Knit Beanie - Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Comfortable fit Keeps you warm People will ask you where you got it Please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, beanie, fall 2018, fall 2019, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/knit-beanie?variant=28547691184193,Sizes,OS,,77,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/KNIT_HAT_GREY_fb3c83a2-0ae0-4eea-bd14-8b44a6c0e928.jpg?v=1574358047,1,,FALSE,,,,,,,,,,,,,,,,,,,
,knit-beanie-green-gables,Knit Beanie - Green Gables,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Comfortable fit Keeps you warm People will ask you where you got it Please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, beanie, fall 2018, fall 2019, outerwear, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/knit-beanie?variant=31135958204481,Sizes,OS,,77,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/Screen_Shot_2019-11-11_at_2.23.23_PM.png?v=1573503830,1,,FALSE,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,Hunt Club Trucker Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our mid profile caps have a form fitting crown and curved brim but still hold their shape</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2019, trucker cap, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/hunt-club-trucker-cap,Sizes,OS,,118,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2186.jpg?v=1570205506,1,,FALSE,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-74.jpg?v=1560787392,2,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-75.jpg?v=1560787392,3,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2085.jpg?v=1560787392,4,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2266.jpg?v=1560787392,5,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2184.jpg?v=1560787392,6,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2087.jpg?v=1560787392,7,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2314.jpg?v=1560787392,8,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-73.jpg?v=1560787392,9,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1958.jpg?v=1560787392,10,,,,,,,,,,,,,,,,,,,,,
,hunt-club-trucker-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2264.jpg?v=1560787392,11,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,Leather Square Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Our Dad Cap fit is a classic fit six panel baseball hat with adjustable closure to fit any head</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, dad cap, fall 2019, hats, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/leather-square-cap,Sizes,OS,,91,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-97.jpg?v=1560789830,1,,FALSE,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-67_2be271bf-c95b-460f-a897-dfd30d4f7531.jpg?v=1560789830,2,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2308.jpg?v=1560789830,3,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2166.jpg?v=1560789830,4,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2262.jpg?v=1560789830,5,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-78.jpg?v=1560789830,6,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-79.jpg?v=1560789830,7,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2281.jpg?v=1560789830,8,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-1187.jpg?v=1560789830,9,,,,,,,,,,,,,,,,,,,,,
,leather-square-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19-2294.jpg?v=1560789830,10,,,,,,,,,,,,,,,,,,,,,
,bubba-cap,Bubba Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sleek tonal black on black dad cap</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/bubba-cap,Sizes,OS,,118,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2087.jpg?v=1581446993,1,,FALSE,,,,,,,,,,,,,,,,,,,
,bubba-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2088.jpg?v=1581446993,2,,,,,,,,,,,,,,,,,,,,,
,bubba-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/2_09541706-7ef2-4437-9f18-5ed919907655.jpg?v=1581535549,3,,,,,,,,,,,,,,,,,,,,,
,bubba-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/1_7d0fef2f-240e-4da7-93ae-a94063f0ace3.jpg?v=1581535549,4,,,,,,,,,,,,,,,,,,,,,
,bubba-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Womens_Summer-721.png?v=1581535549,5,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,Bad Hair Day Cap,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Garment Washed Dad Cap made for exactly what it says its for bad hair days And honestly good hair days work too</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2018, hats",,Title,Default Title,Link,https://thenormalbrand.com/products/bad-hair-day-cap,Sizes,OS,,118,,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2150.jpg?v=1581447028,1,,FALSE,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2151.jpg?v=1581447028,2,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/TNB_Spring20_LAStudio_Web-2149.jpg?v=1581447028,3,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1299.png?v=1581447028,4,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Womens_Summer-723.png?v=1581447028,5,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Fall19_Web-1298.png?v=1581447028,6,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Womens_Summer-43.png?v=1581447028,7,,,,,,,,,,,,,,,,,,,,,
,bad-hair-day-cap,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Womens_Summer-724.png?v=1581447028,8,,,,,,,,,,,,,,,,,,,,,
,bubba-beanie,Bubba Beanie,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic amp Cozy Pom Beanie for all your Fall Winter needs When your friends and passerbys ask where you got it please tell them</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Returns and exchanges for unwashed and unworn items in original condition will be accepted up to 30 days from the date of purchase.</sectionBody></section></sections>",The Normal Brand-men,hat,"the normal brand, new, 1spring, dad cap, fall 2018, hats, accessories",,Title,Default Title,Link,https://thenormalbrand.com/products/bubba-beanie,Sizes,OS,,118,,deny,manual,25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0749/3241/products/NB_Womens_Summer-643.png?v=1571942648,1,,FALSE,,,,,,,,,,,,,,,,,,,
